customer_id,region,state,customer_segment,signup_date
684,West,NV,Standard,2024-07-03
685,Northeast,CT,Premium,2024-07-06
686,Southwest,AZ,Standard,2023-06-24
687,Southeast,FL,Premium,2022-10-20
688,Southwest,TX,VIP,2023-07-23
689,Southwest,OK,Standard,2022-10-20
690,Northeast,NJ,VIP,2022-05-18
691,Northeast,PA,Standard,2023-02-07
692,Northeast,CT,Standard,2024-03-20
693,Southeast,FL,Standard,2022-01-02
694,Southeast,VA,Standard,2024-08-20
695,Southwest,OK,Premium,2024-05-07
696,West,NV,Standard,2022-11-28
697,Northeast,NY,VIP,2023-10-23
698,Midwest,WI,Standard,2022-03-05
699,West,CA,Standard,2023-08-05
700,Southwest,NM,VIP,2022-03-24
701,Southeast,NC,Premium,2023-11-10
702,West,CA,Premium,2023-09-26
703,Northeast,CT,Standard,2024-09-19
704,Northeast,PA,Standard,2023-01-13
705,West,CO,Standard,2022-03-08
706,Southwest,AZ,Standard,2022-01-09
707,Southwest,NM,Standard,2023-04-01
708,Southeast,GA,Standard,2023-07-03
709,Southwest,TX,Standard,2024-10-13
710,Southwest,AZ,Standard,2023-04-19
711,Northeast,CT,Standard,2024-09-09
712,Southwest,TX,VIP,2024-05-18
713,West,CO,Standard,2022-04-30
714,Southwest,OK,VIP,2024-02-19
715,West,CA,Standard,2023-05-18
716,West,WA,VIP,2022-07-28
717,West,OR,Standard,2024-02-04
718,Southeast,GA,VIP,2023-03-07
719,West,CO,Standard,2023-12-03
720,Southwest,NM,VIP,2024-04-16
721,West,CO,Standard,2022-01-10
722,Southeast,VA,Standard,2023-11-26
723,Southeast,VA,Standard,2023-07-18
724,West,NV,Standard,2023-03-18
725,West,NV,Standard,2022-11-13
726,Southeast,NC,VIP,2023-06-26
727,Midwest,IL,Standard,2022-04-10
728,Northeast,PA,VIP,2023-09-24
729,Southeast,GA,VIP,2023-02-28
730,Midwest,OH,Standard,2022-09-21
731,Northeast,CT,VIP,2022-01-31
732,West,CA,Standard,2022-02-09
733,Northeast,MA,Standard,2022-09-04
734,Midwest,MI,Standard,2023-04-14
735,Southeast,NC,Standard,2023-01-22
736,West,WA,Premium,2023-04-05
737,West,WA,Premium,2023-08-20
738,Northeast,NY,Standard,2023-10-13
739,Northeast,NY,Standard,2022-11-20
740,West,CA,Standard,2024-06-06
741,West,NV,Premium,2024-04-27
742,Southeast,VA,Standard,2024-08-17
743,Midwest,WI,Standard,2022-02-11
744,Northeast,NY,Standard,2023-04-02
745,Midwest,MN,Premium,2022-08-08
746,Northeast,CT,Standard,2022-09-10
747,Northeast,NJ,VIP,2022-09-03
748,Southwest,NM,Standard,2024-04-11
749,Midwest,MN,Premium,2024-06-13
750,Northeast,PA,VIP,2023-03-21
751,Southeast,TN,Standard,2022-06-13
752,Southeast,GA,Premium,2022-07-03
753,West,CA,Standard,2023-11-20
754,Midwest,IL,Standard,2022-11-21
755,Southwest,TX,Standard,2024-05-04
756,Southwest,NM,Standard,2024-10-18
757,West,OR,Premium,2022-05-14
758,Northeast,CT,Premium,2022-10-28
759,West,NV,Standard,2022-08-22
760,Southwest,TX,Premium,2024-02-07
761,Southwest,NM,Standard,2023-08-25
762,Southeast,GA,Standard,2024-05-10
763,Southwest,AZ,Standard,2024-05-06
764,Northeast,MA,Standard,2024-07-12
765,Northeast,PA,Standard,2024-02-13
766,Midwest,MI,Standard,2022-12-05
767,Midwest,MN,VIP,2024-02-22
768,West,OR,Premium,2024-06-04
769,Southwest,OK,Standard,2024-08-12
770,Southwest,TX,Standard,2022-12-09
771,West,WA,Premium,2024-09-19
772,Northeast,NJ,Standard,2022-01-22
773,Southeast,TN,Standard,2023-11-12
774,Southeast,FL,Premium,2023-10-26
775,Southeast,FL,Standard,2023-04-19
776,Southwest,TX,Standard,2022-08-13
777,Southeast,FL,Standard,2024-01-06
778,Southwest,AZ,Premium,2024-05-09
779,Midwest,WI,Standard,2022-10-30
780,Midwest,IL,Standard,2023-05-08
781,West,WA,VIP,2022-05-05
782,Southeast,TN,Standard,2023-09-30
783,Northeast,NY,Standard,2022-10-17
784,Northeast,NY,Premium,2023-11-22
785,Midwest,OH,Standard,2022-03-26
786,Northeast,NJ,Standard,2022-04-11
787,Midwest,WI,Standard,2023-08-29
788,Southwest,AZ,VIP,2022-10-02
789,Southwest,TX,Standard,2023-10-01
790,Midwest,MI,Standard,2024-08-06
791,West,WA,Standard,2023-11-02
792,Northeast,PA,Premium,2022-08-10
793,Midwest,OH,Standard,2022-02-25
794,Southwest,TX,Standard,2022-10-05
795,Midwest,IL,Standard,2024-03-05
796,Midwest,IL,Standard,2024-03-24
797,Southeast,VA,Premium,2024-09-28
798,Midwest,WI,Standard,2024-03-03
799,Northeast,NJ,Standard,2023-11-30
800,Southeast,VA,Standard,2023-12-18
801,West,CO,Standard,2022-09-29
802,Northeast,CT,Standard,2024-09-24
803,Southeast,GA,Premium,2023-10-27
804,Southwest,AZ,Standard,2022-12-31
805,West,OR,Standard,2022-11-07
806,West,OR,Standard,2024-03-24
807,Southwest,AZ,Standard,2024-04-23
808,Midwest,MN,Standard,2023-08-13
809,Southeast,VA,Premium,2024-07-30
810,Northeast,PA,Standard,2023-11-22
811,Southeast,VA,Premium,2023-07-01
812,Midwest,MI,VIP,2022-03-12
813,West,OR,Standard,2022-08-09
814,Midwest,MN,Standard,2022-02-01
815,Northeast,NY,Premium,2023-03-25
816,Southwest,TX,VIP,2022-05-03
817,Midwest,IL,Standard,2023-12-29
818,West,NV,Premium,2023-05-04
819,West,CA,Standard,2022-10-01
820,Midwest,IL,Standard,2023-01-23
821,West,CA,Premium,2022-08-25
822,West,NV,Standard,2023-01-24
823,Midwest,IL,Standard,2024-09-16
824,Northeast,CT,Standard,2022-08-01
825,West,WA,Premium,2023-01-13
826,Midwest,IL,Standard,2022-11-21
827,Midwest,MN,Premium,2023-02-26
828,Midwest,MN,Standard,2022-01-03
829,Southwest,AZ,Premium,2022-11-21
830,Midwest,IL,Standard,2024-03-12
831,West,WA,Standard,2022-04-26
832,Southeast,FL,Standard,2022-12-07
833,Northeast,PA,Standard,2024-03-31
834,Midwest,MI,Standard,2023-04-01
835,Midwest,MI,Standard,2023-03-27
836,Southwest,TX,Standard,2023-03-28
837,West,WA,Standard,2024-10-31
838,Southwest,TX,Standard,2023-01-05
839,Northeast,MA,Standard,2022-05-06
840,Southwest,NM,Standard,2023-07-11
841,Southeast,FL,Standard,2024-07-27
842,Southwest,NM,Standard,2023-11-20
843,Southwest,OK,Premium,2024-03-11
844,Southwest,OK,Premium,2024-06-18
845,West,OR,Standard,2022-11-09
846,Midwest,MN,Standard,2024-07-25
847,West,OR,Standard,2023-03-25
848,Southwest,AZ,Premium,2022-08-11
849,Northeast,NJ,Standard,2024-03-24
850,West,CO,Standard,2022-03-23
851,Southeast,TN,VIP,2022-09-11
852,West,WA,Standard,2022-08-30
853,Southeast,NC,Premium,2023-02-15
854,Southeast,NC,Standard,2024-02-16
855,Northeast,PA,Premium,2024-07-11
856,Southeast,VA,Standard,2022-04-24
857,Northeast,NJ,Premium,2023-10-02
858,West,NV,Standard,2024-01-12
859,Southwest,NM,Standard,2023-11-11
860,Southwest,NM,Standard,2023-01-15
861,Southeast,GA,Premium,2024-04-10
862,Midwest,OH,Premium,2023-09-26
863,Southwest,AZ,Standard,2023-03-31
864,Southwest,OK,Standard,2022-12-10
865,Southeast,NC,Premium,2024-08-09
866,Southwest,NM,Standard,2022-03-26
867,Southwest,OK,Standard,2023-05-09
868,West,CA,Standard,2024-01-29
869,Southeast,NC,Standard,2022-12-22
870,Southeast,VA,Standard,2022-11-01
871,Southwest,NM,Standard,2023-12-26
872,West,CO,Standard,2024-12-12
873,West,WA,Standard,2023-02-08
874,Midwest,IL,Standard,2022-10-17
875,Southeast,NC,Premium,2023-11-21
876,West,CA,Premium,2024-08-30
877,Southeast,TN,Standard,2024-01-01
878,Northeast,PA,Premium,2024-02-13
879,West,OR,VIP,2022-12-24
880,Southwest,OK,Standard,2022-01-07
881,Midwest,MN,Standard,2024-11-18
882,West,NV,Premium,2023-09-12
883,Southeast,TN,Standard,2022-01-16
884,Southwest,AZ,Premium,2022-12-05
885,Northeast,PA,Standard,2024-10-24
886,Southeast,TN,Standard,2023-09-29
887,West,OR,Standard,2024-02-14
888,Southeast,VA,Standard,2024-08-08
889,Southeast,GA,Standard,2023-08-01
890,Northeast,PA,Standard,2023-06-26
891,West,WA,Premium,2023-10-12
892,Northeast,PA,Premium,2023-02-01
893,West,OR,Standard,2023-07-02
894,Southwest,NM,VIP,2022-03-18
895,Midwest,IL,Standard,2023-10-19
896,Northeast,NJ,Standard,2023-09-27
897,Midwest,OH,Standard,2024-05-03
898,Midwest,MI,Standard,2023-05-14
899,Southwest,AZ,Standard,2023-06-19
900,Southeast,TN,Standard,2024-07-02
901,Southwest,AZ,Standard,2023-10-12
902,Southeast,VA,Standard,2023-04-09
903,Northeast,NJ,Premium,2024-08-24
904,Southwest,NM,Standard,2024-12-04
905,Southwest,NM,Premium,2022-11-10
906,West,OR,Standard,2022-08-25
907,Southwest,NM,VIP,2023-05-25
908,West,CO,Standard,2023-04-22
909,Southeast,FL,Premium,2024-10-24
910,Northeast,PA,Premium,2023-04-01
911,Northeast,PA,Standard,2022-10-22
912,Northeast,NJ,Standard,2023-08-04
913,West,CA,VIP,2023-04-27
914,Southeast,NC,Standard,2022-11-24
915,Southeast,VA,Premium,2023-02-05
916,Southeast,TN,Standard,2022-08-19
917,West,WA,Standard,2024-08-04
918,Northeast,MA,Premium,2024-02-13
919,Midwest,MN,Standard,2024-05-04
920,Southeast,NC,Standard,2022-07-10
921,West,CA,Standard,2022-12-02
922,West,WA,Standard,2023-02-03
923,Northeast,NY,Standard,2024-01-01
924,Southwest,NM,Standard,2022-02-19
925,Northeast,CT,VIP,2024-09-01
926,Southeast,NC,Standard,2023-05-31
927,Southwest,OK,Standard,2024-07-06
928,Southeast,NC,Premium,2022-05-15
929,Southwest,NM,Premium,2022-05-18
930,Northeast,NY,Premium,2023-07-13
931,Southwest,OK,Standard,2023-12-07
932,Southeast,FL,Premium,2022-11-02
933,Northeast,NJ,Standard,2024-07-24
934,Midwest,OH,Premium,2023-10-24
935,Midwest,IL,Premium,2022-10-04
936,West,OR,Standard,2024-03-09
937,Midwest,MN,Standard,2024-01-07
938,Southeast,TN,Premium,2022-10-01
939,Southeast,TN,Standard,2023-10-20
940,Northeast,NJ,Premium,2022-06-16
941,Midwest,MN,Standard,2023-06-17
942,West,NV,VIP,2023-10-30
943,West,OR,Standard,2022-01-08
944,Southwest,TX,Standard,2023-06-18
945,Midwest,IL,Premium,2024-10-21
946,Southeast,GA,Standard,2022-02-03
947,Northeast,NY,Standard,2023-11-05
948,West,WA,Premium,2022-05-16
949,Southwest,AZ,Standard,2023-04-25
950,West,CA,Premium,2024-04-05
951,Northeast,NJ,Premium,2022-05-03
952,Midwest,MI,Standard,2023-02-20
953,West,OR,Premium,2022-05-18
954,Southwest,OK,Standard,2024-07-26
955,West,WA,Standard,2024-03-31
956,Midwest,IL,Standard,2023-04-04
957,Southeast,TN,VIP,2024-01-02
958,West,CO,Standard,2023-12-17
959,Northeast,NJ,Premium,2024-11-03
960,West,CO,Standard,2024-09-26
961,Southeast,TN,Standard,2024-02-24
962,Southwest,NM,Standard,2024-05-19
963,Southeast,NC,Premium,2022-04-08
964,West,CA,VIP,2022-07-23
965,Southeast,VA,Standard,2022-06-30
966,Southeast,VA,Standard,2023-01-09
967,Midwest,OH,Standard,2022-01-06
968,Northeast,NY,Premium,2024-04-05
969,Midwest,MI,Standard,2022-05-06
970,West,CA,Standard,2022-08-21
971,Southwest,AZ,Premium,2024-07-26
972,Southeast,VA,Premium,2022-12-10
973,Southwest,TX,Standard,2024-03-10
974,West,NV,Standard,2024-06-28
975,Northeast,CT,Standard,2022-11-12
976,Midwest,OH,Standard,2024-03-14
977,Southwest,OK,Standard,2023-08-22
978,West,CO,Premium,2023-12-23
979,West,CO,Premium,2023-07-27
980,Southwest,OK,Standard,2022-12-24
981,Northeast,PA,Premium,2022-04-25
982,Midwest,MN,Standard,2024-12-09
983,Northeast,NY,Premium,2024-05-07
984,Southwest,NM,Standard,2023-08-06
985,Northeast,MA,Premium,2024-03-30
986,Midwest,MN,Premium,2024-12-13
987,Southeast,GA,Standard,2023-01-16
988,Northeast,NJ,Standard,2023-07-28
989,Northeast,CT,Standard,2022-10-04
990,Midwest,OH,Premium,2024-06-17
991,Midwest,MN,Premium,2022-06-23
992,Northeast,MA,Standard,2024-07-02
993,Southeast,TN,Premium,2022-08-31
994,Southeast,TN,Standard,2024-04-14
995,West,NV,Standard,2022-01-19
996,Southwest,AZ,Standard,2023-08-06
997,Northeast,CT,Standard,2022-10-01
998,Southwest,AZ,VIP,2023-09-08
999,Southwest,TX,Standard,2022-09-19
1000,Midwest,MI,Standard,2024-01-30
1001,Southwest,OK,Standard,2023-03-18
1002,West,NV,Standard,2024-09-11
1003,West,OR,Standard,2023-03-29
1004,Southwest,AZ,Standard,2022-08-26
1005,Southeast,NC,Standard,2024-09-20
1006,Northeast,MA,Standard,2024-08-20
1007,Midwest,MI,Standard,2022-12-09
1008,West,CO,Premium,2023-11-27
1009,Southwest,NM,Standard,2022-12-11
1010,Northeast,CT,Standard,2024-03-11
1011,West,NV,Standard,2022-01-09
1012,West,NV,Standard,2023-02-20
1013,West,WA,Premium,2023-06-15
1014,Midwest,MN,Premium,2022-08-24
1015,West,OR,Premium,2024-02-20
1016,Southwest,NM,Standard,2024-03-08
1017,Southeast,NC,VIP,2023-03-15
1018,West,OR,Standard,2024-05-04
1019,West,CO,Standard,2024-01-24
1020,Northeast,NY,Standard,2022-03-13
1021,West,NV,Standard,2023-08-22
1022,Southeast,VA,Standard,2023-09-12
1023,Midwest,OH,Premium,2022-04-03
1024,Southeast,FL,Standard,2022-06-24
1025,Southeast,GA,Standard,2022-01-26
1026,West,NV,Standard,2022-10-17
1027,Southeast,GA,VIP,2023-04-05
1028,Northeast,PA,Standard,2022-01-11
1029,West,OR,Standard,2022-01-13
1030,West,WA,Standard,2023-03-12
1031,West,WA,Standard,2023-08-10
1032,Midwest,WI,Standard,2024-06-30
1033,West,NV,Standard,2022-10-12
1034,Northeast,MA,Standard,2023-05-08
1035,Southeast,VA,Standard,2022-11-03
1036,Southeast,TN,Premium,2024-04-11
1037,Southwest,NM,Standard,2023-08-04
1038,Northeast,MA,Standard,2022-11-21
1039,West,NV,Standard,2022-10-21
1040,Southeast,GA,Standard,2022-02-07
1041,Southeast,GA,Standard,2023-12-04
1042,Southeast,VA,Premium,2022-11-22
1043,Southeast,NC,Standard,2024-08-16
1044,West,CO,Standard,2024-06-21
1045,Southeast,VA,Standard,2023-08-09
1046,Northeast,NJ,Standard,2022-03-30
1047,West,WA,Standard,2022-05-09
1048,Northeast,PA,Standard,2024-08-06
1049,Southeast,TN,Premium,2023-04-21
1050,Midwest,OH,Standard,2023-09-10
1051,West,NV,Standard,2022-11-02
1052,Northeast,CT,Premium,2022-01-18
1053,West,CA,Premium,2024-12-22
1054,Southeast,VA,Premium,2024-05-16
1055,Midwest,WI,Standard,2022-05-18
1056,West,OR,VIP,2022-05-28
1057,Northeast,PA,Standard,2023-10-23
1058,Southwest,OK,Standard,2023-02-19
1059,Northeast,CT,Standard,2024-10-29
1060,Southeast,FL,Standard,2022-10-02
1061,Southwest,TX,Standard,2024-07-19
1062,Northeast,NY,VIP,2022-07-20
1063,Midwest,WI,Standard,2023-05-25
1064,Northeast,NY,Standard,2022-01-31
1065,Southwest,TX,Standard,2024-03-04
1066,Midwest,OH,Standard,2024-11-23
1067,Northeast,NJ,Standard,2022-07-01
1068,Northeast,CT,Standard,2022-04-09
1069,Midwest,OH,Premium,2023-03-22
1070,Northeast,NJ,VIP,2024-03-06
1071,West,NV,Premium,2024-05-17
1072,Southwest,OK,Standard,2023-09-29
1073,Southeast,TN,Standard,2022-08-27
1074,Southwest,OK,Standard,2023-04-30
1075,Northeast,NJ,Standard,2023-12-30
1076,Midwest,WI,VIP,2023-05-20
1077,Midwest,MN,Standard,2023-03-17
1078,Southwest,NM,Standard,2024-09-02
1079,Northeast,PA,Standard,2022-10-06
1080,Northeast,CT,VIP,2023-09-12
1081,Midwest,IL,Standard,2023-12-31
1082,West,OR,Standard,2022-04-14
1083,Southeast,NC,Premium,2024-12-05
1084,Southeast,GA,Standard,2024-09-02
1085,Midwest,OH,Standard,2022-12-15
1086,Midwest,WI,Standard,2022-12-12
1087,Northeast,PA,Premium,2023-12-31
1088,Northeast,NJ,Premium,2024-04-05
1089,West,OR,Premium,2023-11-09
1090,Northeast,NJ,Premium,2022-12-03
1091,Midwest,MN,Premium,2022-08-03
1092,Northeast,MA,Standard,2022-11-06
1093,Southeast,TN,Standard,2022-04-05
1094,Northeast,PA,Standard,2023-08-20
1095,Southeast,GA,Standard,2024-10-18
1096,Midwest,MI,Standard,2022-10-04
1097,Southeast,GA,Standard,2024-12-05
1098,Midwest,WI,Premium,2023-02-04
1099,Southwest,TX,VIP,2024-02-06
1100,Southwest,OK,Standard,2024-09-24
1101,Northeast,NY,VIP,2024-07-01
1102,Southeast,VA,Standard,2023-03-10
1103,Southwest,AZ,Standard,2023-02-10
1104,Midwest,MN,Standard,2023-10-03
1105,West,WA,Premium,2023-05-27
1106,Northeast,PA,Standard,2024-12-28
1107,Midwest,WI,Standard,2022-05-07
1108,West,OR,Standard,2023-11-04
1109,Midwest,WI,Standard,2023-05-14
1110,Southeast,FL,VIP,2022-06-15
1111,Midwest,MN,Standard,2024-08-08
1112,Southeast,VA,Standard,2022-06-28
1113,Southwest,NM,Standard,2022-08-24
1114,Northeast,MA,Premium,2023-09-24
1115,Southeast,NC,Standard,2023-08-04
1116,Southwest,OK,Premium,2023-03-10
1117,Southeast,NC,Standard,2023-04-19
1118,Midwest,IL,Standard,2022-12-16
1119,Midwest,IL,Premium,2022-03-29
1120,Midwest,WI,Premium,2023-01-29
1121,Southeast,TN,Standard,2024-08-16
1122,West,NV,Standard,2023-10-23
1123,West,OR,Standard,2023-09-28
1124,West,CA,Premium,2022-06-13
1125,West,OR,Standard,2024-08-14
1126,Northeast,CT,Standard,2022-05-25
1127,Midwest,WI,Standard,2022-05-08
1128,Northeast,PA,Standard,2024-04-03
1129,West,CO,Standard,2024-06-17
1130,West,WA,Standard,2023-07-06
1131,Northeast,MA,Premium,2023-11-23
1132,West,CA,Standard,2022-09-28
1133,West,CO,Standard,2022-01-16
1134,Midwest,OH,Standard,2022-03-07
1135,Midwest,OH,Standard,2024-07-05
1136,Midwest,OH,Standard,2023-04-29
1137,Northeast,PA,Premium,2022-09-25
1138,Midwest,WI,Standard,2023-07-15
1139,Midwest,OH,Standard,2023-07-08
1140,Northeast,CT,Standard,2023-07-24
1141,West,CA,Standard,2024-11-16
1142,Northeast,MA,Standard,2023-08-16
1143,Southwest,TX,Standard,2023-10-08
1144,Midwest,IL,Standard,2022-07-06
1145,Northeast,MA,Premium,2024-01-16
1146,Northeast,PA,Standard,2024-03-09
1147,Northeast,CT,Standard,2022-11-10
1148,Southwest,NM,Standard,2023-12-04
1149,Southeast,FL,Standard,2022-01-27
1150,Southeast,FL,Standard,2024-11-13
1151,Midwest,MN,Standard,2022-04-17
1152,Northeast,MA,Standard,2023-08-22
1153,Midwest,WI,Standard,2022-11-04
1154,Southeast,NC,Premium,2022-12-22
1155,Southwest,AZ,Premium,2022-09-03
1156,Southeast,NC,Premium,2023-11-02
1157,Northeast,PA,Standard,2024-03-11
1158,Midwest,MI,Standard,2023-07-26
1159,Northeast,NY,VIP,2024-09-01
1160,Southwest,OK,Standard,2023-03-17
1161,Midwest,WI,Standard,2023-03-10
1162,Northeast,NJ,Premium,2023-09-19
1163,Midwest,MN,VIP,2022-08-17
1164,Southeast,NC,Premium,2023-10-07
1165,West,WA,Standard,2022-06-26
1166,Midwest,MI,Standard,2022-08-19
1167,Southwest,OK,Standard,2023-06-02
1168,Northeast,PA,Standard,2024-01-31
1169,Midwest,MN,Premium,2023-10-31
1170,Midwest,WI,Standard,2023-04-04
1171,Midwest,IL,Standard,2022-12-16
1172,Southeast,NC,Standard,2024-03-15
1173,Northeast,MA,VIP,2022-07-10
1174,Midwest,MI,Standard,2023-08-26
1175,Southeast,TN,Standard,2023-12-05
1176,Southeast,FL,Premium,2023-09-24
1177,West,WA,Standard,2024-06-04
1178,Midwest,MI,Standard,2022-12-25
1179,Northeast,NJ,Premium,2023-02-26
1180,Midwest,MN,Standard,2023-04-13
1181,Midwest,MI,Standard,2022-07-08
1182,Midwest,WI,Standard,2022-01-16
1183,Southeast,VA,Standard,2024-01-03
1184,West,CO,Standard,2022-12-31
1185,Midwest,MN,Standard,2023-09-11
1186,Southwest,AZ,Premium,2022-01-21
1187,Southwest,TX,Standard,2024-08-21
1188,Northeast,NY,Standard,2022-01-02
1189,West,WA,Premium,2023-07-02
1190,Southwest,AZ,Premium,2022-02-14
1191,Midwest,WI,Standard,2024-12-05
1192,Southwest,NM,Standard,2023-02-14
1193,West,CA,Standard,2022-12-26
1194,Northeast,CT,Standard,2024-03-09
1195,Midwest,OH,Premium,2023-02-06
1196,Northeast,PA,Standard,2024-03-27
1197,Southeast,NC,Standard,2023-07-28
1198,West,CA,Standard,2024-04-02
1199,West,CA,Standard,2023-12-04
1200,Northeast,NY,Standard,2023-06-17
1201,Northeast,MA,Standard,2024-06-04
1202,West,NV,Premium,2024-07-27
1203,Southwest,TX,Premium,2022-04-17
1204,West,CA,Standard,2024-01-03
1205,Southeast,NC,Standard,2022-03-11
1206,Northeast,CT,Standard,2024-11-08
1207,Southeast,NC,Premium,2024-11-01
1208,Southeast,NC,Premium,2024-12-16
1209,Midwest,WI,Standard,2023-11-30
1210,Southeast,NC,VIP,2022-08-27
1211,Northeast,NY,Premium,2024-01-11
1212,Southwest,NM,Premium,2023-07-14
1213,Midwest,MI,Premium,2024-12-10
1214,West,OR,Premium,2024-01-05
1215,Southwest,NM,Standard,2022-11-30
1216,Northeast,MA,Standard,2024-08-28
1217,Northeast,PA,Standard,2023-11-23
1218,Southeast,NC,Standard,2024-08-03
1219,Northeast,CT,Standard,2022-01-12
1220,Midwest,IL,Standard,2022-10-07
1221,Midwest,MN,Standard,2023-04-28
1222,West,NV,Standard,2022-03-11
1223,Southeast,GA,Standard,2023-12-28
1224,Midwest,MN,Standard,2023-03-26
1225,West,NV,Premium,2023-12-12
1226,Southeast,FL,Standard,2022-02-20
1227,West,WA,Premium,2022-12-08
1228,West,NV,VIP,2023-01-13
1229,Northeast,NY,Standard,2022-08-29
1230,Northeast,NJ,Standard,2022-11-05
1231,West,NV,Standard,2022-03-16
1232,Southwest,TX,Standard,2024-02-12
1233,Southeast,TN,Standard,2023-02-15
1234,Southwest,OK,Standard,2024-03-31
1235,West,WA,Standard,2022-07-27
1236,Northeast,CT,Standard,2023-05-11
1237,Southwest,NM,Standard,2023-07-12
1238,West,OR,Standard,2023-08-09
1239,Northeast,MA,VIP,2024-04-06
1240,Southeast,FL,Premium,2023-03-13
1241,West,NV,Premium,2023-01-14
1242,Northeast,NJ,VIP,2022-05-14
1243,Northeast,NJ,Premium,2022-01-01
1244,Southeast,FL,Standard,2023-08-12
1245,Northeast,NY,Standard,2023-04-03
1246,Southeast,NC,Premium,2023-06-24
1247,Southeast,GA,Premium,2023-01-07
1248,Southwest,AZ,Standard,2022-12-17
1249,Northeast,PA,Standard,2022-05-16
1250,Northeast,PA,Premium,2022-02-16
1251,West,NV,Standard,2023-06-06
1252,Southwest,OK,Standard,2024-07-24
1253,Northeast,NJ,Premium,2024-10-20
1254,West,CA,Premium,2024-12-09
1255,Midwest,WI,Standard,2023-02-17
1256,Southeast,NC,Premium,2022-08-01
1257,Midwest,WI,Premium,2024-03-20
1258,Southwest,AZ,Standard,2023-03-16
1259,West,NV,Standard,2024-11-07
1260,Northeast,NJ,VIP,2024-03-15
1261,Southwest,NM,Standard,2024-11-03
1262,Northeast,MA,Standard,2024-12-10
1263,Southeast,TN,Standard,2023-11-19
1264,Northeast,MA,Standard,2023-08-05
1265,Southwest,AZ,Standard,2024-06-04
1266,Northeast,NY,Standard,2024-01-06
1267,West,WA,Standard,2023-10-16
1268,West,CO,Standard,2022-08-04
1269,Southeast,GA,Standard,2024-10-18
1270,Midwest,MI,Premium,2022-07-31
1271,Midwest,OH,Standard,2022-05-01
1272,West,CA,Standard,2022-01-28
1273,Southwest,TX,Premium,2024-03-05
1274,Southeast,TN,Standard,2022-03-30
1275,Northeast,NY,Standard,2024-09-24
1276,Northeast,NY,Standard,2024-06-08
1277,Southeast,FL,Standard,2024-11-23
1278,Northeast,PA,Standard,2023-05-01
1279,Southeast,GA,Standard,2022-08-03
1280,Northeast,CT,Standard,2022-08-09
1281,West,NV,Standard,2024-11-08
1282,Southwest,OK,Standard,2022-03-01
1283,Southeast,NC,Standard,2022-09-06
1284,Southwest,OK,Standard,2024-01-28
